Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-19,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-22,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-23,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-24,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-25,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-26,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-29,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-30,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-07-31,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-01,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-02,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-05,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-06,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-07,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-08,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-09,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-12,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-13,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-14,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-15,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-16,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-19,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-20,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-21,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-22,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-23,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-26,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-27,57.299999,57.299999,57.299999,57.299999,57.299999,0
2019-08-28,62.000000,62.000000,62.000000,62.000000,62.000000,130
2019-08-29,63.000000,63.000000,63.000000,63.000000,63.000000,281
2019-08-30,64.400002,64.400002,64.400002,64.400002,64.400002,1051
2019-09-03,63.500000,63.500000,63.500000,63.500000,63.500000,333
2019-09-04,63.500000,63.500000,63.500000,63.500000,63.500000,0
2019-09-05,63.500000,63.500000,63.500000,63.500000,63.500000,0
2019-09-06,63.500000,63.500000,63.500000,63.500000,63.500000,0
2019-09-09,65.900002,65.900002,65.900002,65.900002,65.900002,232
2019-09-10,65.900002,65.900002,65.900002,65.900002,65.900002,0
2019-09-11,66.000000,66.000000,66.000000,66.000000,66.000000,304
2019-09-12,65.000000,65.000000,65.000000,65.000000,65.000000,121
2019-09-13,65.000000,65.000000,65.000000,65.000000,65.000000,0
2019-09-16,64.500000,64.500000,63.500000,63.500000,63.500000,200
2019-09-17,63.500000,63.500000,63.500000,63.500000,63.500000,0
2019-09-18,63.299999,63.299999,63.299999,63.299999,63.299999,218
2019-09-19,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-20,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-23,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-24,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-25,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-26,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-27,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-09-30,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-10-01,63.299999,63.299999,63.299999,63.299999,63.299999,0
2019-10-02,60.000000,60.000000,60.000000,60.000000,60.000000,371
2019-10-03,60.000000,60.000000,60.000000,60.000000,60.000000,0
2019-10-04,60.000000,60.000000,60.000000,60.000000,60.000000,0
2019-10-07,60.000000,60.000000,60.000000,60.000000,60.000000,0
2019-10-08,60.000000,60.000000,60.000000,60.000000,60.000000,0
2019-10-09,60.000000,60.000000,60.000000,60.000000,60.000000,0
2019-10-10,59.500000,59.500000,59.500000,59.500000,59.500000,320
2019-10-11,59.500000,59.500000,59.500000,59.500000,59.500000,0
2019-10-14,59.500000,59.500000,59.500000,59.500000,59.500000,0
2019-10-15,59.500000,59.500000,59.500000,59.500000,59.500000,0
2019-10-16,59.500000,59.500000,59.500000,59.500000,59.500000,0
2019-10-17,61.500000,61.500000,61.500000,61.500000,61.500000,160
2019-10-18,61.500000,61.500000,61.500000,61.500000,61.500000,0
2019-10-21,61.500000,61.500000,61.500000,61.500000,61.500000,0
2019-10-22,61.500000,61.500000,61.500000,61.500000,61.500000,0
2019-10-23,61.500000,61.500000,61.500000,61.500000,61.500000,0
2019-10-24,64.000000,64.000000,63.000000,63.000000,63.000000,519
2019-10-25,63.000000,63.000000,63.000000,63.000000,63.000000,0
2019-10-28,63.000000,63.000000,63.000000,63.000000,63.000000,0
2019-10-29,63.000000,63.000000,63.000000,63.000000,63.000000,0
2019-10-30,67.750000,67.750000,67.750000,67.750000,67.750000,144
2019-10-31,67.750000,67.750000,67.750000,67.750000,67.750000,0
2019-11-01,67.800003,67.800003,67.699997,67.699997,67.699997,464
2019-11-04,69.000000,69.000000,69.000000,69.000000,69.000000,446
2019-11-05,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-06,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-07,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-08,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-11,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-12,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-13,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-14,69.000000,69.000000,69.000000,69.000000,69.000000,0
2019-11-15,69.000000,69.000000,69.000000,69.000000,69.000000,410
2019-11-18,67.750000,67.750000,67.750000,67.750000,67.750000,418
2019-11-19,67.250000,67.250000,67.250000,67.250000,67.250000,956
2019-11-20,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-21,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-22,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-25,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-26,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-27,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-11-29,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-02,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-03,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-04,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-05,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-06,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-09,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-10,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-11,67.250000,67.250000,67.250000,67.250000,67.250000,0
2019-12-12,68.000000,68.000000,68.000000,68.000000,68.000000,215
2019-12-13,68.000000,68.000000,68.000000,68.000000,68.000000,0
2019-12-16,68.000000,68.000000,68.000000,68.000000,68.000000,0
2019-12-17,68.000000,68.000000,68.000000,68.000000,68.000000,0
2019-12-18,70.800003,70.800003,70.800003,70.800003,70.800003,126
2019-12-19,70.800003,70.800003,70.800003,70.800003,70.800003,0
2019-12-20,70.800003,70.800003,70.800003,70.800003,70.800003,0
2019-12-23,70.800003,70.800003,70.800003,70.800003,70.800003,0
2019-12-24,70.800003,70.800003,70.800003,70.800003,70.800003,0
2019-12-26,70.800003,70.800003,70.800003,70.800003,70.800003,0
2019-12-27,73.000000,73.000000,73.000000,73.000000,73.000000,300
2019-12-30,73.000000,73.000000,73.000000,73.000000,73.000000,0
2019-12-31,73.000000,73.000000,73.000000,73.000000,73.000000,0
2020-01-02,73.000000,73.000000,73.000000,73.000000,73.000000,0
2020-01-03,77.000000,77.000000,77.000000,77.000000,77.000000,305
2020-01-06,77.209999,77.209999,77.209999,77.209999,77.209999,372
2020-01-07,74.849998,74.849998,74.849998,74.849998,74.849998,100
2020-01-08,75.000000,75.000000,74.720001,74.720001,74.720001,829
2020-01-09,74.720001,74.720001,74.720001,74.720001,74.720001,0
2020-01-10,74.720001,74.720001,74.720001,74.720001,74.720001,0
2020-01-13,74.720001,74.720001,74.720001,74.720001,74.720001,0
2020-01-14,74.720001,74.720001,74.720001,74.720001,74.720001,0
2020-01-15,74.849998,74.849998,74.487396,74.487396,74.487396,2675
2020-01-16,73.750000,73.750000,73.750000,73.750000,73.750000,105
2020-01-17,73.750000,73.750000,73.750000,73.750000,73.750000,0
2020-01-21,73.750000,73.750000,73.750000,73.750000,73.750000,0
2020-01-22,72.400002,72.400002,72.400002,72.400002,72.400002,638
2020-01-23,70.500000,70.500000,70.500000,70.500000,70.500000,1580
2020-01-24,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-01-27,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-01-28,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-01-29,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-01-30,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-01-31,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-03,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-04,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-05,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-06,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-07,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-10,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-11,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-12,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-13,70.500000,70.500000,70.500000,70.500000,70.500000,0
2020-02-14,83.000000,86.000000,83.000000,86.000000,86.000000,216
2020-02-18,84.099998,84.099998,84.099998,84.099998,84.099998,233
2020-02-19,84.099998,84.099998,84.099998,84.099998,84.099998,0
2020-02-20,84.099998,84.099998,84.099998,84.099998,84.099998,0
2020-02-21,84.099998,84.099998,84.099998,84.099998,84.099998,0
2020-02-24,79.839996,79.839996,79.839996,79.839996,79.839996,100
2020-02-25,80.000000,80.000000,80.000000,80.000000,80.000000,100
2020-02-26,80.000000,80.000000,80.000000,80.000000,80.000000,0
2020-02-27,80.000000,80.000000,80.000000,80.000000,80.000000,0
2020-02-28,80.000000,80.000000,80.000000,80.000000,80.000000,0
2020-03-02,80.000000,80.000000,80.000000,80.000000,80.000000,0
2020-03-03,80.000000,80.000000,80.000000,80.000000,80.000000,0
2020-03-04,78.000000,78.000000,78.000000,78.000000,78.000000,128
2020-03-05,78.000000,78.000000,78.000000,78.000000,78.000000,0
2020-03-06,77.533699,77.533699,77.533699,77.533699,77.533699,1005
2020-03-09,77.533699,77.533699,77.533699,77.533699,77.533699,0
2020-03-10,71.000000,71.000000,69.000000,69.000000,69.000000,669
2020-03-11,69.000000,69.000000,69.000000,69.000000,69.000000,0
2020-03-12,58.000000,58.000000,58.000000,58.000000,58.000000,221
2020-03-13,63.014198,63.014198,63.014198,63.014198,63.014198,996
2020-03-16,60.606998,64.491203,60.450001,64.491203,64.491203,435
2020-03-17,64.491203,64.491203,64.491203,64.491203,64.491203,0
2020-03-18,64.491203,64.491203,64.491203,64.491203,64.491203,0
2020-03-19,64.491203,64.491203,64.491203,64.491203,64.491203,0
2020-03-20,64.250000,64.250000,64.250000,64.250000,64.250000,108
2020-03-23,64.250000,64.250000,64.250000,64.250000,64.250000,0
2020-03-24,62.000000,62.000000,62.000000,62.000000,62.000000,150
2020-03-25,62.000000,62.000000,62.000000,62.000000,62.000000,0
2020-03-26,60.000000,60.000000,60.000000,60.000000,60.000000,140
2020-03-27,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-03-30,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-03-31,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-01,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-02,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-03,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-06,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-07,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-08,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-09,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-13,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-14,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-15,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-16,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-17,60.000000,60.000000,60.000000,60.000000,60.000000,0
2020-04-20,82.000000,82.000000,82.000000,82.000000,82.000000,145
2020-04-21,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-22,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-23,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-24,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-27,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-28,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-29,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-04-30,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-05-01,82.000000,82.000000,82.000000,82.000000,82.000000,100
2020-05-04,82.000000,82.000000,82.000000,82.000000,82.000000,0
2020-05-05,82.000000,82.000000,82.000000,82.000000,82.000000,0
