Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,34.099998,34.384998,33.814999,33.974998,32.628750,1764454
2019-05-21,34.224998,34.294998,33.755001,33.840000,32.499104,1733715
2019-05-22,33.930000,33.990002,33.310001,33.650002,32.316631,1635120
2019-05-23,33.419998,33.480000,33.040001,33.125000,31.812433,1851722
2019-05-24,33.325001,33.564999,33.160000,33.200001,31.884462,1793459
2019-05-27,33.544998,33.580002,33.105000,33.224998,31.908470,857614
2019-05-28,33.224998,33.400002,33.014999,33.110001,31.798029,2143177
2019-05-29,32.700001,32.724998,32.380001,32.419998,31.135368,1936623
2019-05-30,32.610001,32.875000,32.560001,32.775002,31.476305,846692
2019-05-31,32.404999,32.490002,32.095001,32.415001,31.130568,1862678
2019-06-03,32.224998,32.715000,31.975000,32.674999,31.380264,2575169
2019-06-04,32.570000,33.125000,32.255001,32.994999,31.687584,1907774
2019-06-05,33.185001,33.645000,32.935001,33.375000,32.052528,2179417
2019-06-06,33.355000,33.435001,32.945000,33.110001,31.798029,1826796
2019-06-07,33.200001,33.950001,33.049999,33.564999,32.234997,2258346
2019-06-10,32.564999,32.665001,32.395000,32.605000,32.605000,973013
2019-06-11,32.665001,33.650002,32.580002,33.480000,33.480000,2286303
2019-06-12,33.200001,33.529999,32.950001,33.490002,33.490002,1719155
2019-06-13,33.115002,33.775002,32.970001,33.775002,33.775002,1482590
2019-06-14,33.615002,33.625000,33.200001,33.264999,33.264999,1214005
2019-06-17,33.349998,33.410000,33.115002,33.180000,33.180000,992842
2019-06-18,33.150002,34.395000,32.980000,34.395000,34.395000,3047010
2019-06-19,34.360001,34.884998,34.250000,34.590000,34.590000,1863636
2019-06-20,34.825001,34.945000,34.365002,34.365002,34.365002,1509083
2019-06-21,34.450001,34.910000,34.020000,34.020000,34.020000,4089417
2019-06-24,34.049999,34.314999,33.924999,34.174999,34.174999,2011906
2019-06-25,33.900002,33.970001,33.669998,33.900002,33.900002,1357235
2019-06-26,33.759998,34.090000,33.674999,33.895000,33.895000,1390698
2019-06-27,33.939999,34.189999,33.855000,33.959999,33.959999,1036091
2019-06-28,33.900002,34.275002,33.875000,34.275002,34.275002,1288789
2019-07-01,34.705002,35.299999,34.509998,34.834999,34.834999,2067788
2019-07-02,34.825001,34.845001,33.930000,34.139999,34.139999,2034847
2019-07-03,34.299999,34.619999,33.965000,34.560001,34.560001,1427592
2019-07-04,34.564999,34.764999,34.535000,34.544998,34.544998,654299
2019-07-05,34.540001,34.540001,33.875000,34.049999,34.049999,1085661
2019-07-08,33.980000,34.215000,33.849998,33.970001,33.970001,869234
2019-07-09,33.799999,33.884998,33.200001,33.384998,33.384998,1682724
2019-07-10,33.450001,34.125000,33.445000,33.689999,33.689999,1492533
2019-07-11,33.674999,33.790001,33.255001,33.299999,33.299999,1372148
2019-07-12,33.299999,33.924999,33.235001,33.689999,33.689999,1154871
2019-07-15,33.799999,34.105000,33.549999,33.884998,33.884998,952172
2019-07-16,33.955002,34.775002,33.900002,34.669998,34.669998,1614644
2019-07-17,34.665001,34.974998,34.235001,34.369999,34.369999,1112004
2019-07-18,34.355000,34.430000,33.965000,34.150002,34.150002,1426040
2019-07-19,34.389999,34.575001,34.009998,34.139999,34.139999,869424
2019-07-22,34.139999,34.209999,33.735001,34.165001,34.165001,1156282
2019-07-23,34.270000,34.840000,34.270000,34.634998,34.634998,1523117
2019-07-24,34.715000,35.334999,34.375000,35.165001,35.165001,2155685
2019-07-25,35.494999,35.665001,34.865002,35.279999,35.279999,2010555
2019-07-26,35.494999,36.705002,35.474998,36.599998,36.599998,2850101
2019-07-29,36.320000,36.610001,36.055000,36.255001,36.255001,1307331
2019-07-30,36.235001,36.255001,34.750000,34.965000,34.965000,2454018
2019-07-31,35.000000,35.264999,34.755001,34.755001,34.755001,1510182
2019-08-01,34.750000,35.145000,34.615002,34.880001,34.880001,1014560
2019-08-02,34.000000,34.055000,32.965000,33.285000,33.285000,2497130
2019-08-05,33.000000,33.040001,32.025002,32.259998,32.259998,2599038
2019-08-06,32.235001,33.244999,32.119999,32.590000,32.590000,2114394
2019-08-07,32.779999,33.220001,32.445000,32.685001,32.685001,1331237
2019-08-08,33.185001,33.494999,32.825001,33.494999,33.494999,1428193
2019-08-09,33.189999,33.220001,32.669998,32.805000,32.805000,1259446
2019-08-12,33.020000,33.270000,32.630001,32.750000,32.750000,823211
2019-08-13,32.650002,33.380001,32.235001,32.880001,32.880001,1866502
2019-08-14,32.980000,33.000000,31.750000,31.910000,31.910000,1957838
2019-08-15,32.014999,32.139999,31.055000,31.434999,31.434999,1837726
2019-08-16,31.520000,31.910000,31.395000,31.905001,31.905001,942500
2019-08-19,32.115002,32.500000,32.035000,32.345001,32.345001,1221975
2019-08-20,32.340000,32.395000,31.865000,32.014999,32.014999,1190105
2019-08-21,32.060001,32.544998,32.044998,32.130001,32.130001,1061902
2019-08-22,32.035000,32.365002,31.760000,32.060001,32.060001,1694418
2019-08-23,32.169998,32.369999,31.684999,31.684999,31.684999,1249860
2019-08-26,31.590000,31.985001,31.350000,31.680000,31.680000,791639
2019-08-27,31.670000,31.985001,31.205000,31.799999,31.799999,1325852
2019-08-28,31.735001,31.735001,31.120001,31.360001,31.360001,1648211
2019-08-29,31.250000,32.095001,31.250000,31.940001,31.940001,1252746
2019-08-30,32.084999,32.875000,32.084999,32.820000,32.820000,2018788
2019-09-02,32.755001,33.075001,32.570000,32.615002,32.615002,929221
2019-09-03,32.605000,32.654999,32.215000,32.465000,32.465000,744777
2019-09-04,32.730000,33.020000,32.645000,32.840000,32.840000,950594
2019-09-05,33.125000,33.599998,33.070000,33.400002,33.400002,1170583
2019-09-06,33.470001,33.730000,33.355000,33.490002,33.490002,1003903
2019-09-09,33.500000,33.950001,33.330002,33.950001,33.950001,844297
2019-09-10,34.000000,35.369999,34.000000,35.345001,35.345001,2619524
2019-09-11,35.500000,35.860001,35.224998,35.264999,35.264999,1416279
2019-09-12,35.415001,35.689999,34.825001,35.130001,35.130001,1916810
2019-09-13,35.174999,36.174999,35.174999,35.980000,35.980000,1561688
2019-09-16,35.680000,35.720001,35.270000,35.470001,35.470001,1256031
2019-09-17,35.375000,35.375000,34.235001,34.535000,34.535000,1730985
2019-09-18,34.384998,34.855000,34.255001,34.695000,34.695000,1226050
2019-09-19,34.820000,35.334999,34.705002,35.250000,35.250000,1273528
2019-09-20,35.299999,35.750000,35.240002,35.384998,35.384998,2564798
2019-09-23,35.320000,35.419998,34.439999,34.665001,34.665001,1206880
2019-09-24,34.740002,34.945000,34.294998,34.384998,34.384998,862312
2019-09-25,34.215000,34.224998,33.665001,34.209999,34.209999,1240470
2019-09-26,34.099998,34.575001,34.099998,34.380001,34.380001,870609
2019-09-27,34.555000,35.285000,34.505001,35.235001,35.235001,1750577
2019-09-30,35.494999,36.275002,35.395000,36.000000,36.000000,2504083
2019-10-01,36.200001,36.764999,35.849998,36.375000,36.375000,2346628
2019-10-02,36.279999,36.450001,34.945000,34.950001,34.950001,2515812
2019-10-03,34.880001,34.880001,33.849998,34.305000,34.305000,2028352
2019-10-04,34.395000,34.855000,34.055000,34.810001,34.810001,1637466
2019-10-07,34.840000,34.845001,34.099998,34.730000,34.730000,1521191
2019-10-08,34.700001,34.700001,33.544998,33.584999,33.584999,2176238
2019-10-09,33.630001,34.169998,33.494999,33.834999,33.834999,1145550
2019-10-10,34.410000,35.299999,34.180000,35.240002,35.240002,2446126
2019-10-11,35.459999,36.945000,35.115002,36.895000,36.895000,2491891
2019-10-14,36.790001,36.840000,36.250000,36.759998,36.759998,1519533
2019-10-15,36.959999,38.375000,36.945000,37.910000,37.910000,2596701
2019-10-16,37.910000,38.095001,37.389999,37.799999,37.799999,1595550
2019-10-17,37.549999,38.480000,37.430000,37.799999,37.799999,1535553
2019-10-18,37.669998,38.270000,37.580002,37.685001,37.685001,1473047
2019-10-21,37.660000,38.500000,37.639999,38.169998,38.169998,1458846
2019-10-22,38.145000,38.365002,37.525002,37.834999,37.834999,1731947
2019-10-23,37.195000,38.014999,37.049999,37.709999,37.709999,1441461
2019-10-24,37.915001,38.235001,37.325001,37.450001,37.450001,1444576
2019-10-25,36.700001,37.299999,36.500000,37.040001,37.040001,2630624
2019-10-28,37.000000,37.355000,36.740002,36.860001,36.860001,1829354
2019-10-29,36.910000,37.820000,36.869999,37.549999,37.549999,1960702
2019-10-30,37.560001,37.560001,36.750000,37.180000,37.180000,1072318
2019-10-31,37.294998,37.294998,36.235001,36.470001,36.470001,1791611
2019-11-01,36.680000,37.055000,36.610001,36.974998,36.974998,1051622
2019-11-04,37.160000,37.855000,37.125000,37.700001,37.700001,1461114
2019-11-05,37.875000,38.000000,37.419998,37.615002,37.615002,1160373
2019-11-06,37.674999,37.880001,37.345001,37.494999,37.494999,1101717
2019-11-07,37.599998,37.764999,37.285000,37.490002,37.490002,997395
2019-11-08,37.345001,37.509998,37.005001,37.455002,37.455002,1081678
2019-11-11,37.189999,37.735001,36.980000,37.455002,37.455002,771732
2019-11-12,37.650002,38.349998,37.419998,38.049999,38.049999,1419974
2019-11-13,37.849998,38.000000,36.720001,36.720001,36.720001,2211035
2019-11-14,36.720001,36.919998,36.384998,36.689999,36.689999,1573006
2019-11-15,36.820000,37.845001,36.820000,37.480000,37.480000,1883187
2019-11-18,37.400002,37.505001,36.799999,37.060001,37.060001,1023998
2019-11-19,37.020000,37.369999,36.770000,36.970001,36.970001,1004756
2019-11-20,36.599998,36.865002,36.110001,36.744999,36.744999,1500589
2019-11-21,36.410000,36.544998,36.105000,36.299999,36.299999,1509204
2019-11-22,36.349998,36.855000,36.040001,36.220001,36.220001,1547454
2019-11-25,36.540001,37.014999,36.525002,36.584999,36.584999,1332821
2019-11-26,36.599998,37.110001,36.355000,37.090000,37.090000,2240301
2019-11-27,37.145000,37.814999,37.000000,37.549999,37.549999,1598475
2019-11-28,37.349998,37.400002,37.080002,37.255001,37.255001,781989
2019-11-29,37.005001,37.014999,36.615002,36.750000,36.750000,1176641
2019-12-02,36.814999,37.494999,36.639999,36.740002,36.740002,2110019
2019-12-03,36.869999,37.000000,35.820000,36.049999,36.049999,2052179
2019-12-04,36.205002,37.259998,36.174999,37.169998,37.169998,1886368
2019-12-05,37.345001,37.830002,37.285000,37.689999,37.689999,2054894
2019-12-06,37.860001,38.139999,37.529999,37.669998,37.669998,1427211
2019-12-09,37.669998,37.750000,37.340000,37.470001,37.470001,1080935
2019-12-10,37.500000,37.680000,37.064999,37.669998,37.669998,1642285
2019-12-11,37.584999,38.009998,37.255001,37.919998,37.919998,1637168
2019-12-12,38.000000,38.360001,37.590000,37.945000,37.945000,1484169
2019-12-13,39.000000,39.564999,38.070000,38.070000,38.070000,3101991
2019-12-16,38.285000,38.915001,38.250000,38.724998,38.724998,1702913
2019-12-17,38.680000,38.799999,37.855000,37.855000,37.855000,1551953
2019-12-18,37.764999,38.060001,37.355000,37.435001,37.435001,1502630
2019-12-19,37.410000,37.509998,36.939999,37.200001,37.200001,1312076
2019-12-20,37.205002,37.384998,37.009998,37.130001,37.130001,2226112
2019-12-23,37.025002,37.290001,36.895000,36.994999,36.994999,707539
2019-12-24,36.959999,37.279999,36.959999,37.070000,37.070000,277248
2019-12-25,37.070000,37.070000,37.070000,37.070000,37.070000,0
2019-12-27,37.070000,37.230000,36.855000,37.080002,37.080002,837077
2019-12-30,36.930000,36.985001,36.470001,36.514999,36.514999,998713
2019-12-31,36.450001,36.700001,36.299999,36.500000,36.500000,401390
2020-01-02,36.695000,37.255001,36.619999,36.985001,36.985001,1051278
2020-01-03,36.814999,36.814999,36.139999,36.340000,36.340000,1306955
2020-01-06,35.750000,36.044998,35.470001,36.000000,36.000000,1500797
2020-01-07,36.060001,36.259998,35.735001,35.855000,35.855000,1321049
2020-01-08,35.500000,35.900002,35.115002,35.900002,35.900002,1736104
2020-01-09,36.200001,36.299999,35.470001,35.689999,35.689999,1178383
2020-01-10,35.639999,35.750000,35.049999,35.220001,35.220001,1848283
2020-01-13,35.255001,35.799999,35.255001,35.669998,35.669998,1345088
2020-01-14,35.779999,36.285000,35.480000,35.945000,35.945000,1275526
2020-01-15,35.875000,35.945000,35.299999,35.424999,35.424999,1376330
2020-01-16,35.369999,35.445000,34.834999,35.070000,35.070000,1425562
2020-01-17,35.200001,35.669998,35.185001,35.365002,35.365002,1316992
2020-01-20,35.380001,35.450001,35.130001,35.130001,35.130001,679329
2020-01-21,35.000000,35.360001,34.720001,35.095001,35.095001,1186155
2020-01-22,35.119999,35.400002,34.834999,35.000000,35.000000,1692000
2020-01-23,34.840000,34.965000,34.560001,34.654999,34.654999,1423292
2020-01-24,35.049999,35.785000,35.049999,35.209999,35.209999,1661504
2020-01-27,34.794998,34.990002,34.514999,34.990002,34.990002,1625435
2020-01-28,35.070000,35.145000,34.669998,35.005001,35.005001,1151120
2020-01-29,35.005001,35.685001,35.005001,35.389999,35.389999,1252248
2020-01-30,34.904999,34.994999,34.525002,34.740002,34.740002,1553041
2020-01-31,34.935001,35.095001,34.064999,34.235001,34.235001,1698810
2020-02-03,34.230000,34.590000,34.134998,34.185001,34.185001,1324545
2020-02-04,34.345001,34.834999,34.294998,34.720001,34.720001,1325954
2020-02-05,34.610001,35.410000,34.584999,35.070000,35.070000,1806437
2020-02-06,35.480000,35.904999,35.139999,35.139999,35.139999,1905399
2020-02-07,34.955002,35.189999,34.820000,35.189999,35.189999,906728
2020-02-10,34.924999,35.279999,34.915001,35.150002,35.150002,797107
2020-02-11,35.450001,35.639999,35.150002,35.470001,35.470001,986407
2020-02-12,35.430000,36.105000,35.360001,36.044998,36.044998,1337117
2020-02-13,35.900002,36.064999,35.715000,36.064999,36.064999,1109434
2020-02-14,36.139999,36.314999,35.849998,35.889999,35.889999,806223
2020-02-17,35.900002,36.474998,35.869999,36.400002,36.400002,897179
2020-02-18,35.945000,36.020000,35.490002,35.575001,35.575001,1482537
2020-02-19,35.660000,35.790001,35.355000,35.619999,35.619999,880332
2020-02-20,35.599998,36.134998,35.509998,35.779999,35.779999,1190370
2020-02-21,35.580002,36.055000,35.230000,35.814999,35.814999,1228327
2020-02-24,34.930000,34.930000,34.290001,34.650002,34.650002,3409302
2020-02-25,34.715000,34.799999,34.150002,34.264999,34.264999,2027551
2020-02-26,34.075001,34.435001,33.615002,34.435001,34.435001,2546420
2020-02-27,33.900002,34.189999,32.779999,33.040001,33.040001,3204400
2020-02-28,32.360001,32.730000,31.584999,31.600000,31.600000,5141062
2020-03-02,32.435001,32.494999,31.084999,31.920000,31.920000,3268113
2020-03-03,32.724998,33.494999,32.660000,32.794998,32.794998,3877018
2020-03-04,32.900002,33.660000,32.619999,33.139999,33.139999,2449834
2020-03-05,33.470001,33.680000,32.355000,32.634998,32.634998,2158638
2020-03-06,31.855000,32.349998,31.459999,31.510000,31.510000,3297428
2020-03-09,28.500000,30.065001,28.400000,28.695000,28.695000,4409194
2020-03-10,29.000000,30.150000,28.139999,28.280001,28.280001,3831279
2020-03-11,28.674999,29.445000,28.120001,28.235001,28.235001,3135591
2020-03-12,26.500000,26.834999,23.540001,23.750000,23.750000,6047536
2020-03-13,24.525000,25.455000,22.924999,23.355000,23.355000,5149241
2020-03-16,21.395000,21.885000,19.136000,19.360001,19.360001,5494785
2020-03-17,20.155001,20.155001,17.750000,19.730000,19.730000,4504356
2020-03-18,19.114000,19.441999,17.362000,18.000000,18.000000,3303672
2020-03-19,18.084000,18.648001,16.408001,18.128000,18.128000,3354914
2020-03-20,19.200001,19.718000,18.365999,18.724001,18.724001,4183498
2020-03-23,18.497999,19.393999,17.153999,17.938000,17.938000,3302646
2020-03-24,18.698000,20.075001,18.351999,20.075001,20.075001,3359014
2020-03-25,21.430000,23.139999,20.235001,21.709999,21.709999,3333925
2020-03-26,21.070000,22.400000,20.500000,22.375000,22.375000,2781557
2020-03-27,22.360001,22.900000,21.455000,21.719999,21.719999,2645772
2020-03-30,21.879999,22.325001,20.820000,21.445000,21.445000,1422550
2020-03-31,22.400000,22.424999,21.490000,22.165001,22.165001,2504136
2020-04-01,21.980000,22.080000,21.000000,21.580000,21.580000,1848438
2020-04-02,21.629999,22.280001,21.260000,21.799999,21.799999,1432948
2020-04-03,21.860001,21.940001,21.330000,21.690001,21.690001,1414390
2020-04-06,23.100000,24.459999,22.549999,24.120001,24.120001,3372742
2020-04-07,24.900000,25.920000,24.610001,25.240000,25.240000,2185550
2020-04-08,25.120001,25.500000,24.250000,24.809999,24.809999,1776779
2020-04-09,25.559999,26.260000,24.969999,25.980000,25.980000,2556937
2020-04-14,26.340000,26.360001,24.920000,25.110001,25.110001,1635318
2020-04-15,25.180000,25.389999,23.809999,23.910000,23.910000,2528927
2020-04-16,24.010000,24.570000,23.959999,24.190001,24.190001,1707688
2020-04-17,25.080000,25.350000,24.450001,24.809999,24.809999,1756210
2020-04-20,25.010000,25.139999,23.959999,24.690001,24.690001,880167
2020-04-21,24.450001,24.500000,23.670000,23.680000,23.680000,1272561
2020-04-22,23.799999,24.620001,23.700001,24.150000,24.150000,1024904
2020-04-23,24.309999,24.389999,23.690001,24.129999,24.129999,1389150
2020-04-24,23.700001,23.740000,22.959999,22.959999,22.959999,1802112
2020-04-27,23.760000,23.879999,23.110001,23.400000,23.400000,1287675
2020-04-28,23.400000,23.980000,23.309999,23.790001,23.790001,1828967
2020-04-29,23.850000,25.450001,23.660000,25.450001,25.450001,2353108
2020-04-30,25.610001,25.940001,24.110001,24.209999,24.209999,2023032
2020-05-04,23.610001,23.620001,23.049999,23.100000,23.100000,1461029
2020-05-05,23.600000,24.260000,23.420000,24.260000,24.260000,1183587
